workerid,rt,trial_type,actual_utterance,name,refexp,gender,num_objects,object,effect,actual_cause,object_level,targetpos,stimtype,slider_id,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
45,13598,cause_effect_prior,"""Some of the berries froze.""",Timothy,NA,M,15,berries,froze,Timothy put  15 berries  in the freezer.,object_high,NA,NA,none,Some,How many berries froze?,put __ in the freezer,0,M,17,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,13598,cause_effect_prior,"""Some of the berries froze.""",Timothy,NA,M,15,berries,froze,Timothy put  15 berries  in the freezer.,object_high,NA,NA,lower_half,Some,How many berries froze?,put __ in the freezer,0.03,M,17,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,13598,cause_effect_prior,"""Some of the berries froze.""",Timothy,NA,M,15,berries,froze,Timothy put  15 berries  in the freezer.,object_high,NA,NA,upper_half,Some,How many berries froze?,put __ in the freezer,0.96,M,17,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,13598,cause_effect_prior,"""Some of the berries froze.""",Timothy,NA,M,15,berries,froze,Timothy put  15 berries  in the freezer.,object_high,NA,NA,all,Some,How many berries froze?,put __ in the freezer,1,M,17,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,23571,cause_effect_prior,"""None of the fireworks exploded.""",Carolyn,NA,F,15,fireworks,exploded,Carolyn lit  15 fireworks.,object_mid,NA,NA,none,None,How many fireworks exploded?,lit __,0.01,M,18,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,23571,cause_effect_prior,"""None of the fireworks exploded.""",Carolyn,NA,F,15,fireworks,exploded,Carolyn lit  15 fireworks.,object_mid,NA,NA,lower_half,None,How many fireworks exploded?,lit __,0.06,M,18,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,23571,cause_effect_prior,"""None of the fireworks exploded.""",Carolyn,NA,F,15,fireworks,exploded,Carolyn lit  15 fireworks.,object_mid,NA,NA,upper_half,None,How many fireworks exploded?,lit __,0.83,M,18,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,23571,cause_effect_prior,"""None of the fireworks exploded.""",Carolyn,NA,F,15,fireworks,exploded,Carolyn lit  15 fireworks.,object_mid,NA,NA,all,None,How many fireworks exploded?,lit __,0.93,M,18,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,49960,cause_effect_prior,"""Nothing surprising there.""",Heather,NA,F,15,dogs,ate the seeds,Heather left seeds out for  15 dogs.,object_low,NA,NA,none,short_filler,How many dogs ate the seeds?,left seeds out for __,0.1,M,19,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,49960,cause_effect_prior,"""Nothing surprising there.""",Heather,NA,F,15,dogs,ate the seeds,Heather left seeds out for  15 dogs.,object_low,NA,NA,lower_half,short_filler,How many dogs ate the seeds?,left seeds out for __,0.56,M,19,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,49960,cause_effect_prior,"""Nothing surprising there.""",Heather,NA,F,15,dogs,ate the seeds,Heather left seeds out for  15 dogs.,object_low,NA,NA,upper_half,short_filler,How many dogs ate the seeds?,left seeds out for __,0.69,M,19,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,49960,cause_effect_prior,"""Nothing surprising there.""",Heather,NA,F,15,dogs,ate the seeds,Heather left seeds out for  15 dogs.,object_low,NA,NA,all,short_filler,How many dogs ate the seeds?,left seeds out for __,0.26,M,19,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,20473,cause_effect_prior,"""As usual.""",Joshua,NA,M,15,oreos,dissolved,Joshua put  15 oreos  in a bucket of water.,object_mid,NA,NA,none,short_filler,How many oreos dissolved?,put __ in a bucket of water,0,M,20,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,20473,cause_effect_prior,"""As usual.""",Joshua,NA,M,15,oreos,dissolved,Joshua put  15 oreos  in a bucket of water.,object_mid,NA,NA,lower_half,short_filler,How many oreos dissolved?,put __ in a bucket of water,0.08,M,20,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,20473,cause_effect_prior,"""As usual.""",Joshua,NA,M,15,oreos,dissolved,Joshua put  15 oreos  in a bucket of water.,object_mid,NA,NA,upper_half,short_filler,How many oreos dissolved?,put __ in a bucket of water,0.65,M,20,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,20473,cause_effect_prior,"""As usual.""",Joshua,NA,M,15,oreos,dissolved,Joshua put  15 oreos  in a bucket of water.,object_mid,NA,NA,all,short_filler,How many oreos dissolved?,put __ in a bucket of water,0.99,M,20,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,18927,cause_effect_prior,"""None of the shopping carts rolled.""",Janet,NA,F,15,shopping carts,rolled,Janet pushed  15 shopping carts.,object_mid,NA,NA,none,None,How many shopping carts rolled?,pushed __,0.78,M,21,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,18927,cause_effect_prior,"""None of the shopping carts rolled.""",Janet,NA,F,15,shopping carts,rolled,Janet pushed  15 shopping carts.,object_mid,NA,NA,lower_half,None,How many shopping carts rolled?,pushed __,0.68,M,21,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,18927,cause_effect_prior,"""None of the shopping carts rolled.""",Janet,NA,F,15,shopping carts,rolled,Janet pushed  15 shopping carts.,object_mid,NA,NA,upper_half,None,How many shopping carts rolled?,pushed __,0.13,M,21,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,18927,cause_effect_prior,"""None of the shopping carts rolled.""",Janet,NA,F,15,shopping carts,rolled,Janet pushed  15 shopping carts.,object_mid,NA,NA,all,None,How many shopping carts rolled?,pushed __,0.03,M,21,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,15417,cause_effect_prior,"""All of the sunglasses broke.""",Jonathan,NA,M,15,sunglasses,broke,Jonathan ran  15 sunglasses  over with a car.,object_high,NA,NA,none,All,How many sunglasses broke?,ran __ over with a car,0,M,22,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,15417,cause_effect_prior,"""All of the sunglasses broke.""",Jonathan,NA,M,15,sunglasses,broke,Jonathan ran  15 sunglasses  over with a car.,object_high,NA,NA,lower_half,All,How many sunglasses broke?,ran __ over with a car,0,M,22,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,15417,cause_effect_prior,"""All of the sunglasses broke.""",Jonathan,NA,M,15,sunglasses,broke,Jonathan ran  15 sunglasses  over with a car.,object_high,NA,NA,upper_half,All,How many sunglasses broke?,ran __ over with a car,0,M,22,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,15417,cause_effect_prior,"""All of the sunglasses broke.""",Jonathan,NA,M,15,sunglasses,broke,Jonathan ran  15 sunglasses  over with a car.,object_high,NA,NA,all,All,How many sunglasses broke?,ran __ over with a car,1,M,22,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,22909,cause_effect_prior,"""Doesn&quotechart the dog have its own toys?""",Jack,NA,M,15,books,ripped,Jack used  15 books  as dog toys.,object_high,NA,NA,none,long_filler,How many books ripped?,used __ as dog toys,0,M,23,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,22909,cause_effect_prior,"""Doesn&quotechart the dog have its own toys?""",Jack,NA,M,15,books,ripped,Jack used  15 books  as dog toys.,object_high,NA,NA,lower_half,long_filler,How many books ripped?,used __ as dog toys,0.02,M,23,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,22909,cause_effect_prior,"""Doesn&quotechart the dog have its own toys?""",Jack,NA,M,15,books,ripped,Jack used  15 books  as dog toys.,object_high,NA,NA,upper_half,long_filler,How many books ripped?,used __ as dog toys,0.94,M,23,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
45,22909,cause_effect_prior,"""Doesn&quotechart the dog have its own toys?""",Jack,NA,M,15,books,ripped,Jack used  15 books  as dog toys.,object_high,NA,NA,all,long_filler,How many books ripped?,used __ as dog toys,1,M,23,English,1,Male,26,,Yes,3,Windows,900,1600,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3KGTPGBS6XK42JD33EQ615DFSTIU22,45,Submitted,Tue Feb 17 23:21:56 PST 2015,Tue Feb 17 06:27:00 PST 2015,Tue Feb 17 06:41:56 PST 2015,,,,,,[],{},14.886083333333334
