workerid,rt,trial_type,actual_utterance,name,object_level,gender,num_objects,object,effect,actual_cause,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,1142,cause_effect_prior,"""Some of the notebooks landed flat.""",Cynthia,object_low,F,15,notebooks,landed flat,Cynthia tossed  15 notebooks.,Some,Do you think these are normal notebooks?,tossed __,yes,F,22,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,769,cause_effect_prior,"""I guess once a jokester, always a jokester.""",Michael,object_mid,M,15,comedians,laughed,Michael told a joke to  15 comedians.,long_filler,Do you think these are normal comedians?,told a joke to __,yes,F,23,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,10670,cause_effect_prior,"""All of the bike lights ran out of batteries.""",Joseph,object_mid,M,6,bike lights,ran out of batteries,Joseph left  6 bike lights  on (and unplugged) all day.,All,Do you think these are normal bike lights?,left __ on (and unplugged) all day,yes,M,24,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,2706,cause_effect_prior,"""Some of the bicyclists honked.""",Kenneth,object_low,M,10,bicyclists,honked,Kenneth cut off  10 bicyclists.,Some,Do you think these are normal bicyclists?,cut off __,no,M,25,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,3758,cause_effect_prior,"""Some of the pencils melted.""",Jeffrey,object_low,M,9,pencils,melted,Jeffrey left  9 pencils  in the hot sun.,Some,Do you think these are normal pencils?,left __ in the hot sun,yes,F,26,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,3087,cause_effect_prior,"""Typical.""",Nicholas,object_low,M,14,baseballs,stuck to the wall,Nicholas threw  14 baseballs  against a wall.,short_filler,Do you think these are normal baseballs?,threw __ against a wall,yes,F,27,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,1188,cause_effect_prior,"""All of the hats blew away.""",Shirley,object_mid,F,9,hats,blew away,Shirley left  9 hats  on a table on a windy day.,All,Do you think these are normal hats?,left __ on a table on a windy day,yes,M,28,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,1509,cause_effect_prior,"""All of the shelves fell down.""",Paul,object_low,M,4,shelves,fell down,Paul punched  4 shelves.,All,Do you think these are normal shelves?,punched __,no,F,29,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,1009,cause_effect_prior,"""Why always the red?""",Carolyn,object_high,F,14,white carpets,got stained,Carolyn spilled red nail polish on  14 white carpets.,long_filler,Do you think these are normal white carpets?,spilled red nail polish on __,no,F,30,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,969,cause_effect_prior,"""None of the eggs exploded.""",Nicole,object_high,F,11,eggs,exploded,Nicole heated up  11 eggs  in a microwave.,None,Do you think these are normal eggs?,heated up __ in a microwave,no,F,31,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
0,1158,cause_effect_prior,"""None of the shopping carts rolled.""",Tyler,object_mid,M,14,shopping carts,rolled,Tyler pushed  14 shopping carts.,None,Do you think these are normal shopping carts?,pushed __,yes,M,32,English,1,Male,24,,Yes,2,Windows,900,1600,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3HYA4D452RIFJ1GD8PV7F5CCWG32F9,0,Submitted,Wed Jul 01 00:06:48 PDT 2015,Tue Jun 30 07:25:36 PDT 2015,Tue Jun 30 07:26:48 PDT 2015,,,,,,[],{},1.1086333333333334
1,5082,cause_effect_prior,"""All of the berries froze.""",Gregory,object_high,M,7,berries,froze,Gregory put  7 berries  in the freezer.,All,Do you think these are normal berries?,put __ in the freezer,yes,F,3,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,5472,cause_effect_prior,"""None of the boxes broke.""",Matthew,object_mid,M,11,boxes,broke,Matthew ran  11 boxes  over with a car.,None,Do you think these are normal boxes?,ran __ over with a car,yes,M,4,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,6481,cause_effect_prior,"""Pretty normal.""",Kenneth,object_high,M,4,clovers,were green,Kenneth saw  4 clovers.,short_filler,Do you think these are normal clovers?,saw __,yes,F,5,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,1460,cause_effect_prior,"""Some of the shoes ripped.""",Kathleen,object_low,F,15,shoes,ripped,Kathleen used  15 shoes  as dog toys.,Some,Do you think these are normal shoes?,used __ as dog toys,no,F,6,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,1045,cause_effect_prior,"""Nothing out of the ordinary.""",Robert,object_mid,M,8,balloons,popped,Robert poked  8 balloons  with a pin.,short_filler,Do you think these are normal balloons?,poked __ with a pin,no,F,7,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,822,cause_effect_prior,"""Some of the rocks burnt.""",John,object_low,M,14,rocks,burnt,John threw  14 rocks  into a fire.,Some,Do you think these are normal rocks?,threw __ into a fire,yes,F,8,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,895,cause_effect_prior,"""All of the pieces of gum stuck to the wall.""",Larry,object_high,M,7,pieces of gum,stuck to the wall,Larry threw  7 pieces of gum  against a wall.,All,Do you think these are normal pieces of gum?,threw __ against a wall,yes,F,9,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,784,cause_effect_prior,"""Some of the computers lit up.""",Jeffrey,object_mid,M,7,computers,lit up,Jeffrey pressed the &quotecharon&quotechar button on  7 computers.,Some,Do you think these are normal computers?,pressed the &quotecharon&quotechar button on __,yes,M,10,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,776,cause_effect_prior,"""I just don&quotechart have the patience to write one of those.""",Margaret,object_low,F,15,birthday cards,had the letter Z in them,Margaret wrote  15 birthday cards.,long_filler,Do you think these are normal birthday cards?,wrote __,no,M,11,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,810,cause_effect_prior,"""Some of the motorcycles stopped.""",Brandon,object_mid,M,7,motorcycles,stopped,Brandon pressed the brakes on  7 motorcycles.,Some,Do you think these are normal motorcycles?,pressed the brakes on __,no,F,12,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,925,cause_effect_prior,"""None of the banana peels decomposed.""",Paul,object_high,M,6,banana peels,decomposed,Paul put  6 banana peels  in a compost pile for a month.,None,Do you think these are normal banana peels?,put __ in a compost pile for a month,yes,F,13,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,824,cause_effect_prior,"""All of the shelves fell down.""",Shirley,object_low,F,6,shelves,fell down,Shirley punched  6 shelves.,All,Do you think these are normal shelves?,punched __,yes,F,14,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,1269,cause_effect_prior,"""None of the eggs exploded.""",Thomas,object_high,M,10,eggs,exploded,Thomas heated up  10 eggs  in a microwave.,None,Do you think these are normal eggs?,heated up __ in a microwave,yes,M,15,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,939,cause_effect_prior,"""There are people starving in the world.""",Virginia,object_high,F,11,sugar cubes,dissolved,Virginia put  11 sugar cubes  in a bucket of water.,long_filler,Do you think these are normal sugar cubes?,put __ in a bucket of water,no,F,16,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,793,cause_effect_prior,"""I love throwing stuff, too.""",Justin,object_mid,M,6,pancakes,landed flat,Justin tossed  6 pancakes.,long_filler,Do you think these are normal pancakes?,tossed __,no,F,17,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,832,cause_effect_prior,"""Some of the marbles sank.""",Nancy,object_high,F,4,marbles,sank,Nancy threw  4 marbles  into a pool.,Some,Do you think these are normal marbles?,threw __ into a pool,no,F,18,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
1,991,cause_effect_prior,"""None of the white tablecloths got stained.""",Jerry,object_low,M,10,white tablecloths,got stained,Jerry spilled red nail polish on  10 white tablecloths.,None,Do you think these are normal white tablecloths?,spilled red nail polish on __,yes,M,19,english,0,Male,40,,Confused,3,Mac,800,1280,Chrome,311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,3L31T0COU81JSRPIOAR5P47YUU2GQJ,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Tue Jun 30 07:19:18 PDT 2015,60,0,6,0,Unassignable,NotReviewed,1 cond,2400,60000,Thu Jul 30 07:19:18 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RRFPOZ6PPB17Q4DHH5B7Z3,32Q90QCQ1SKIU3K72KH5XJD61F9EKO,1,Submitted,Wed Jul 01 00:09:16 PDT 2015,Tue Jun 30 07:25:30 PDT 2015,Tue Jun 30 07:29:16 PDT 2015,,,,,,[],{},1.08225
