workerid,Item,response
179,honked bicyclists,11
179,rhymed limericks,10
179,were green clovers,15
179,stopped motorcycles,15
179,rolled wheelchairs,15
179,lit up cd-players,2
180,fell down card towers,0
180,stopped bicycles,5
180,dissolved oreos,15
180,exploded gas tanks,15
180,ripped shirts,8
180,got stained white tablecloths,15
180,decomposed pinecones,14
180,stuck to the wall pieces of gum,6
180,ran out of batteries bike lights,6
180,froze chocolate bars,15
180,blew away backpacks,5
180,had the letter Z in them birthday cards,2
180,melted ice cubes,15
180,beeped new cars,13
180,honked bus drivers,11
180,sank cups,10
180,ate the seeds birds,6
180,broke logs,2
180,rhymed poems,12
180,burnt books,14
180,stuck beads,15
180,laughed kids,12
180,rolled toy cars,15
180,popped eggs,15
180,lit up computers,7
180,were green bananas,5
180,reflected the sunlight diamonds,15
180,flashed cameras,12
180,landed flat pancakes,8
180,exploded eggs,12
181,stuck stickers,15
181,laughed lawyers,12
181,melted pencils,0
181,decomposed soda cans,0
181,beeped houses,0
181,stuck to the wall cakes,2
181,got stained white carpets,15
181,popped eggs,0
181,honked bicyclists,0
181,dissolved oreos,15
181,exploded fireworks,15
181,lit up cd-players,15
181,ripped books,15
181,stopped motorcycles,15
181,were green strawberries,0
181,landed flat coins,15
181,rolled shopping carts,15
181,burnt rocks,0
181,froze bottles of hand soap,15
181,sank marbles,15
181,reflected the sunlight diamonds,15
181,blew away hats,11
181,had the letter Z in them novels,15
181,exploded balls of tin foil,15
181,rhymed poems,15
181,ate the seeds butterflies,0
181,fell down card towers,15
181,flashed webcams,0
181,broke boxes,15
181,ran out of batteries bike lights,15
182,laughed lawyers,15
182,reflected the sunlight diamonds,15
182,got stained white shirts,15
182,blew away backpacks,4
182,melted ice cubes,15
182,beeped old cars,0
182,stopped cars,15
182,broke sunglasses,15
182,ate the seeds butterflies,15
182,exploded balls of tin foil,5
182,had the letter Z in them birthday cards,1
182,exploded gas tanks,3
182,decomposed pinecones,15
182,rolled shopping carts,15
182,were green bananas,0
182,honked bus drivers,13
182,lit up cd-players,15
182,ran out of batteries laptops,15
182,flashed cameras,15
182,landed flat coins,15
182,burnt rocks,0
182,sank marbles,15
182,froze bottles of hand soap,15
182,ripped shoes,15
182,stuck to the wall pieces of gum,0
182,stuck beads,15
182,fell down card towers,15
182,dissolved oreos,15
182,rhymed limericks,15
182,popped balloons,15
183,stuck beads,11
183,exploded candles,0
183,ran out of batteries phones,12
183,landed flat notebooks,15
183,stopped bicycles,13
183,froze bottles of hand soap,15
183,stuck to the wall pieces of gum,6
183,were green clovers,15
183,blew away napkins,15
183,honked bus drivers,13
183,laughed kids,10
183,got stained white tablecloths,15
183,broke logs,5
183,lit up computers,12
183,decomposed soda cans,5
183,had the letter Z in them love notes,3
183,beeped new cars,15
183,sank balloons,0
183,ate the seeds dogs,4
183,burnt rocks,0
183,exploded eggs,15
183,melted ice cubes,15
183,fell down card towers,15
183,rhymed limericks,11
183,ripped shoes,12
183,flashed cameras,8
183,popped bubbles,15
183,rolled toy cars,15
183,reflected the sunlight diamonds,15
183,dissolved oreos,13
184,dissolved carrots,9
184,ran out of batteries laptops,6
184,melted pencils,11
184,stuck to the wall baseballs,9
184,blew away hats,6
184,ate the seeds birds,10
184,rolled toy cars,8
184,fell down shelves,11
184,beeped new cars,6
184,exploded balls of tin foil,8
184,exploded candles,10
184,landed flat coins,5
184,reflected the sunlight mirrors,10
184,rhymed songs,9
184,broke sunglasses,10
184,lit up flashlights,7
184,were green clovers,11
184,popped eggs,10
184,froze berries,9
184,laughed kids,6
184,decomposed pinecones,10
184,burnt rocks,7
184,stuck stickers,11
184,sank marbles,9
184,honked bus drivers,5
184,ripped shirts,9
184,got stained white carpets,6
184,had the letter Z in them novels,11
184,stopped motorcycles,9
184,flashed cameras,5
185,got stained white tablecloths,14
185,stuck to the wall baseballs,0
185,froze berries,15
185,honked taxi drivers,14
185,fell down shelves,4
185,stuck beads,13
185,ran out of batteries phones,11
185,lit up flashlights,12
185,decomposed banana peels,15
185,ripped shirts,10
185,blew away backpacks,6
185,were green clovers,13
185,flashed phones,5
185,landed flat coins,8
185,sank balloons,1
185,popped eggs,10
185,stopped motorcycles,14
185,ate the seeds butterflies,13
185,laughed comedians,12
185,melted ice cubes,15
185,rhymed poems,10
185,rolled toy cars,11
185,reflected the sunlight mirrors,11
185,beeped old cars,5
185,dissolved oreos,14
185,burnt rocks,1
185,had the letter Z in them love notes,3
185,broke logs,8
185,exploded CDs,1
185,exploded gas tanks,12
186,were green bananas,10
186,honked bicyclists,0
186,had the letter Z in them love notes,3
186,blew away napkins,11
186,stopped cars,15
186,popped eggs,8
186,stuck to the wall pieces of gum,10
186,melted pencils,0
186,exploded candles,0
186,beeped new cars,15
186,rolled shopping carts,15
186,flashed webcams,0
186,sank balloons,0
186,exploded eggs,11
186,laughed lawyers,12
186,burnt rocks,0
186,ate the seeds birds,11
186,dissolved oreos,0
186,reflected the sunlight phone screens,15
186,decomposed banana peels,11
186,rhymed poems,15
186,ripped books,15
186,landed flat notebooks,12
186,stuck stickers,14
186,ran out of batteries bike lights,15
186,froze chocolate bars,15
186,fell down block towers,5
186,broke logs,0
186,got stained white shirts,15
186,lit up flashlights,15
187,fell down card towers,15
187,rhymed poems,7
187,rolled wheelchairs,15
187,popped eggs,12
187,flashed cameras,8
187,honked bus drivers,15
187,exploded eggs,15
187,beeped houses,4
187,ran out of batteries phones,15
187,lit up computers,15
187,stopped bicycles,15
187,froze berries,15
187,burnt matches,15
187,blew away napkins,15
187,got stained white carpets,15
187,reflected the sunlight diamonds,0
187,melted crayons,15
187,ate the seeds butterflies,8
187,ripped shoes,10
187,landed flat notebooks,14
187,broke logs,0
187,decomposed banana peels,15
187,exploded gas tanks,15
187,dissolved oreos,15
187,stuck beads,14
187,stuck to the wall cakes,8
187,laughed comedians,5
187,sank cups,0
187,were green clovers,15
187,had the letter Z in them novels,15
188,decomposed pinecones,4
188,rhymed limericks,6
188,landed flat notebooks,15
188,broke logs,0
188,rolled wheelchairs,15
188,ripped shoes,15
188,stopped cars,15
188,got stained white tablecloths,15
188,popped bubbles,15
188,ran out of batteries bike lights,15
188,exploded gas tanks,11
188,stuck beads,15
188,dissolved carrots,0
188,melted crayons,15
188,exploded balls of tin foil,0
188,fell down shelves,0
188,burnt books,15
188,had the letter Z in them birthday cards,1
188,blew away backpacks,0
188,sank cups,0
188,reflected the sunlight diamonds,15
188,stuck to the wall pieces of gum,4
188,laughed comedians,15
188,honked taxi drivers,15
188,were green clovers,15
188,froze bottles of hand soap,15
188,ate the seeds birds,15
188,flashed phones,15
188,beeped old cars,0
188,lit up flashlights,15
189,exploded CDs,15
189,ripped shoes,10
189,decomposed banana peels,15
189,landed flat notebooks,7
189,burnt matches,15
189,lit up computers,15
189,stopped bicycles,15
189,stuck to the wall pieces of gum,10
189,laughed kids,8
189,beeped new cars,14
189,dissolved oreos,14
189,rolled toy cars,12
189,honked bicyclists,12
189,had the letter Z in them novels,1
189,froze bottles of hand soap,13
189,broke sunglasses,14
189,flashed cameras,11
189,stuck sequins,14
189,exploded fireworks,13
189,blew away backpacks,6
189,melted crayons,12
189,were green bananas,2
189,fell down block towers,15
189,rhymed limericks,15
189,ran out of batteries phones,11
189,got stained white carpets,15
189,popped eggs,14
189,sank marbles,15
189,reflected the sunlight diamonds,15
189,ate the seeds birds,12
190,burnt matches,15
190,broke boxes,15
190,stuck beads,12
190,ripped shoes,12
190,landed flat notebooks,13
190,reflected the sunlight mirrors,15
190,honked taxi drivers,11
190,had the letter Z in them birthday cards,1
190,got stained white shirts,15
190,exploded balls of tin foil,15
190,flashed phones,6
190,sank balloons,0
190,rhymed songs,13
190,were green strawberries,4
190,stuck to the wall baseballs,0
190,stopped cars,15
190,lit up cd-players,14
190,ate the seeds birds,15
190,exploded gas tanks,15
190,beeped old cars,0
190,rolled toy cars,12
190,dissolved oreos,0
190,fell down shelves,11
190,decomposed banana peels,14
190,froze berries,15
190,ran out of batteries bike lights,3
190,melted crayons,15
190,popped balloons,15
190,laughed lawyers,13
190,blew away hats,12
191,flashed cameras,11
191,melted crayons,15
191,ran out of batteries bike lights,15
191,rhymed poems,8
191,beeped houses,0
191,popped bubbles,15
191,sank balloons,3
191,exploded balls of tin foil,13
191,blew away napkins,15
191,landed flat coins,15
191,ate the seeds dogs,0
191,exploded fireworks,15
191,honked bicyclists,11
191,broke boxes,15
191,decomposed soda cans,15
191,got stained white tablecloths,15
191,ripped shoes,15
191,had the letter Z in them birthday cards,4
191,fell down block towers,15
191,dissolved sugar cubes,15
191,burnt rocks,2
191,stuck to the wall cakes,4
191,lit up computers,15
191,laughed lawyers,10
191,stuck sequins,15
191,rolled wheelchairs,15
191,reflected the sunlight diamonds,15
191,were green clovers,15
191,froze chocolate bars,15
191,stopped motorcycles,10
192,fell down block towers,10
192,rolled shopping carts,15
192,beeped new cars,15
192,broke sunglasses,15
192,stuck beads,15
192,reflected the sunlight phone screens,15
192,blew away hats,12
192,landed flat coins,15
192,got stained white carpets,15
192,decomposed soda cans,0
192,ran out of batteries bike lights,15
192,popped balloons,15
192,stopped cars,15
192,froze berries,15
192,rhymed poems,15
192,were green strawberries,0
192,sank marbles,15
192,dissolved sugar cubes,15
192,honked taxi drivers,15
192,laughed kids,15
192,stuck to the wall pieces of gum,9
192,exploded gas tanks,15
192,exploded CDs,15
192,flashed phones,0
192,ate the seeds birds,15
192,burnt rocks,0
192,lit up flashlights,15
192,had the letter Z in them birthday cards,1
192,ripped shoes,15
192,melted pencils,0
193,rolled shopping carts,5
193,flashed phones,12
193,had the letter Z in them novels,15
193,froze chocolate bars,15
193,exploded candles,0
193,laughed comedians,7
193,blew away napkins,15
193,sank balloons,0
193,fell down block towers,15
193,ran out of batteries bike lights,6
193,honked bicyclists,4
193,reflected the sunlight phone screens,12
193,melted ice cubes,14
193,lit up computers,10
193,exploded eggs,5
193,dissolved oreos,10
193,burnt matches,15
193,landed flat coins,13
193,ripped shoes,5
193,decomposed banana peels,12
193,were green clovers,15
193,popped balloons,15
193,stopped motorcycles,14
193,got stained white carpets,15
193,ate the seeds dogs,13
193,stuck to the wall cakes,6
193,beeped houses,15
193,stuck sequins,11
193,broke boxes,15
193,rhymed limericks,9
194,burnt matches,15
194,fell down card towers,15
194,lit up flashlights,15
194,broke boxes,13
194,landed flat notebooks,10
194,flashed phones,12
194,popped eggs,6
194,got stained white tablecloths,15
194,rolled toy cars,13
194,had the letter Z in them love notes,2
194,ran out of batteries phones,8
194,dissolved oreos,9
194,froze berries,15
194,ate the seeds dogs,2
194,rhymed limericks,12
194,were green strawberries,2
194,laughed lawyers,4
194,honked bicyclists,0
194,stuck to the wall pieces of gum,2
194,sank balloons,0
194,reflected the sunlight diamonds,15
194,ripped shirts,9
194,decomposed soda cans,0
194,blew away backpacks,0
194,exploded balls of tin foil,15
194,beeped houses,0
194,stopped cars,15
194,melted ice cubes,15
194,stuck sequins,14
194,exploded fireworks,10
195,exploded balls of tin foil,5
195,rolled shopping carts,14
195,ripped shirts,10
195,rhymed songs,15
195,sank marbles,15
195,got stained white tablecloths,15
195,beeped new cars,9
195,melted pencils,0
195,broke boxes,15
195,popped eggs,15
195,honked bus drivers,7
195,laughed comedians,6
195,stopped motorcycles,15
195,flashed cameras,8
195,fell down block towers,15
195,burnt books,15
195,were green strawberries,4
195,exploded candles,0
195,dissolved carrots,0
195,froze berries,15
195,decomposed soda cans,0
195,stuck to the wall baseballs,0
195,blew away hats,9
195,stuck sequins,15
195,lit up cd-players,10
195,had the letter Z in them novels,15
195,ate the seeds birds,15
195,landed flat coins,15
195,reflected the sunlight phone screens,15
195,ran out of batteries laptops,15
196,got stained white shirts,10
196,ran out of batteries phones,7
196,landed flat pancakes,9
196,popped eggs,11
196,flashed webcams,8
196,rhymed limericks,4
196,fell down block towers,8
196,ate the seeds dogs,5
196,sank marbles,10
196,broke boxes,10
196,dissolved sugar cubes,8
196,burnt matches,6
196,stuck to the wall baseballs,10
196,had the letter Z in them novels,8
196,melted ice cubes,10
196,stuck sequins,10
196,blew away napkins,9
196,ripped shoes,7
196,decomposed pinecones,8
196,laughed lawyers,10
196,were green clovers,11
196,rolled shopping carts,9
196,froze bottles of hand soap,7
196,reflected the sunlight diamonds,6
196,stopped bicycles,8
196,exploded gas tanks,9
196,beeped houses,10
196,honked bus drivers,8
196,lit up cd-players,7
196,exploded eggs,8
197,were green strawberries,6
197,beeped old cars,0
197,froze bottles of hand soap,0
197,ate the seeds birds,15
197,ripped books,3
197,lit up flashlights,13
197,rhymed songs,8
197,rolled toy cars,10
197,sank balloons,0
197,got stained white carpets,15
197,reflected the sunlight mirrors,15
197,ran out of batteries laptops,12
197,honked bicyclists,8
197,decomposed soda cans,0
197,dissolved sugar cubes,15
197,stuck to the wall pieces of gum,1
197,stuck stickers,15
197,exploded fireworks,14
197,laughed kids,8
197,burnt rocks,0
197,exploded CDs,12
197,popped eggs,0
197,fell down card towers,15
197,stopped cars,15
197,flashed webcams,15
197,melted crayons,14
197,blew away backpacks,2
197,landed flat pancakes,7
197,had the letter Z in them novels,12
197,broke sunglasses,15
198,exploded CDs,6
198,were green clovers,9
198,landed flat notebooks,4
198,stopped bicycles,6
198,got stained white tablecloths,10
198,rolled toy cars,6
198,stuck stickers,11
198,stuck to the wall pieces of gum,8
198,ate the seeds dogs,4
198,rhymed poems,6
198,broke sunglasses,11
198,ran out of batteries laptops,8
198,reflected the sunlight mirrors,6
198,melted ice cubes,9
198,dissolved sugar cubes,6
198,ripped books,5
198,had the letter Z in them love notes,6
198,sank balloons,12
198,blew away hats,7
198,exploded gas tanks,4
198,lit up computers,7
198,decomposed banana peels,8
198,honked taxi drivers,5
198,popped bubbles,9
198,froze berries,9
198,fell down block towers,9
198,laughed lawyers,9
198,burnt rocks,6
198,beeped houses,8
198,flashed phones,6
199,ran out of batteries bike lights,11
199,had the letter Z in them birthday cards,0
199,burnt rocks,4
199,sank cups,9
199,were green clovers,15
199,rolled shopping carts,15
199,broke boxes,15
199,blew away backpacks,4
199,decomposed banana peels,15
199,froze chocolate bars,15
199,honked bicyclists,9
199,fell down block towers,15
199,ate the seeds butterflies,1
199,popped bubbles,15
199,dissolved oreos,10
199,rhymed limericks,14
199,ripped shirts,12
199,stuck stickers,10
199,beeped houses,5
199,flashed phones,11
199,melted crayons,15
199,landed flat coins,15
199,exploded gas tanks,15
199,stopped motorcycles,15
199,reflected the sunlight phone screens,15
199,laughed kids,9
199,lit up flashlights,11
199,exploded eggs,5
199,stuck to the wall cakes,3
199,got stained white carpets,15
200,lit up flashlights,15
200,sank cups,3
200,reflected the sunlight phone screens,15
200,had the letter Z in them birthday cards,2
200,broke boxes,5
200,honked bus drivers,1
200,got stained white shirts,15
200,stuck beads,12
200,froze chocolate bars,15
200,ran out of batteries phones,0
200,flashed webcams,0
200,popped balloons,15
200,laughed comedians,9
200,blew away backpacks,0
200,exploded fireworks,15
200,rolled wheelchairs,15
200,ripped shoes,6
200,ate the seeds butterflies,0
200,stuck to the wall cakes,4
200,melted ice cubes,15
200,landed flat coins,15
200,exploded CDs,0
200,stopped bicycles,15
200,burnt rocks,0
200,beeped old cars,0
200,fell down block towers,15
200,were green bananas,5
200,dissolved carrots,0
200,rhymed limericks,15
200,decomposed soda cans,0
201,honked bus drivers,15
201,laughed comedians,9
201,melted pencils,0
201,exploded eggs,0
201,were green clovers,15
201,fell down card towers,15
201,stuck stickers,15
201,beeped new cars,0
201,ran out of batteries phones,3
201,exploded candles,0
201,got stained white carpets,15
201,ripped shoes,3
201,rolled shopping carts,15
201,broke sunglasses,15
201,stuck to the wall pieces of gum,0
201,popped bubbles,15
201,lit up cd-players,15
201,reflected the sunlight mirrors,15
201,stopped cars,15
201,flashed cameras,8
201,sank balloons,0
201,decomposed banana peels,15
201,dissolved carrots,0
201,froze bottles of hand soap,15
201,blew away napkins,15
201,burnt rocks,15
201,landed flat coins,13
201,had the letter Z in them birthday cards,1
201,ate the seeds birds,15
201,rhymed songs,15
202,exploded eggs,4
202,stopped bicycles,15
202,sank balloons,0
202,fell down block towers,7
202,stuck stickers,13
202,burnt matches,15
202,decomposed soda cans,0
202,had the letter Z in them birthday cards,2
202,froze berries,15
202,blew away hats,9
202,flashed phones,10
202,exploded fireworks,14
202,broke sunglasses,14
202,ripped shoes,12
202,stuck to the wall pieces of gum,5
202,dissolved carrots,0
202,ate the seeds dogs,3
202,rolled toy cars,15
202,reflected the sunlight diamonds,15
202,laughed lawyers,11
202,rhymed poems,9
202,got stained white shirts,13
202,popped eggs,12
202,landed flat notebooks,9
202,lit up cd-players,14
202,beeped new cars,4
202,ran out of batteries laptops,10
202,were green bananas,5
202,honked bus drivers,5
202,melted pencils,0
203,burnt rocks,0
203,sank marbles,15
203,dissolved oreos,15
203,ran out of batteries bike lights,15
203,got stained white shirts,15
203,laughed kids,8
203,were green strawberries,3
203,rolled toy cars,15
203,fell down block towers,15
203,rhymed limericks,15
203,flashed webcams,8
203,stuck stickers,15
203,exploded fireworks,12
203,broke logs,10
203,stopped motorcycles,15
203,honked bus drivers,6
203,exploded CDs,15
203,reflected the sunlight diamonds,15
203,landed flat pancakes,8
203,beeped old cars,0
203,popped bubbles,15
203,froze bottles of hand soap,0
203,ripped shirts,8
203,had the letter Z in them novels,15
203,blew away napkins,10
203,melted pencils,0
203,lit up computers,15
203,decomposed soda cans,0
203,ate the seeds dogs,3
203,stuck to the wall baseballs,0
204,burnt rocks,15
204,exploded gas tanks,15
204,froze bottles of hand soap,15
204,blew away napkins,15
204,melted ice cubes,15
204,ate the seeds dogs,2
204,laughed comedians,9
204,exploded eggs,15
204,stopped motorcycles,15
204,sank balloons,0
204,dissolved sugar cubes,15
204,popped eggs,15
204,had the letter Z in them birthday cards,5
204,beeped old cars,0
204,stuck to the wall cakes,0
204,ripped shirts,15
204,landed flat notebooks,15
204,decomposed soda cans,1
204,fell down shelves,15
204,got stained white shirts,15
204,were green clovers,15
204,broke sunglasses,15
204,rolled wheelchairs,15
204,flashed cameras,15
204,lit up cd-players,15
204,reflected the sunlight phone screens,15
204,stuck stickers,15
204,ran out of batteries phones,11
204,honked bus drivers,12
204,rhymed songs,12
205,had the letter Z in them novels,1
205,landed flat notebooks,15
205,rolled wheelchairs,15
205,exploded CDs,0
205,lit up computers,15
205,beeped new cars,15
205,reflected the sunlight mirrors,15
205,stuck beads,11
205,blew away napkins,15
205,rhymed limericks,15
205,stuck to the wall baseballs,0
205,got stained white shirts,15
205,dissolved carrots,0
205,broke logs,4
205,ripped shoes,8
205,exploded gas tanks,15
205,stopped motorcycles,15
205,flashed cameras,3
205,popped bubbles,15
205,ate the seeds birds,15
205,ran out of batteries bike lights,10
205,sank cups,8
205,were green strawberries,4
205,decomposed soda cans,0
205,melted ice cubes,15
205,froze chocolate bars,15
205,honked bus drivers,12
205,fell down shelves,0
205,burnt books,15
205,laughed lawyers,5
206,exploded CDs,6
206,flashed cameras,4
206,burnt rocks,8
206,rolled wheelchairs,14
206,popped eggs,2
206,dissolved sugar cubes,11
206,rhymed songs,8
206,fell down card towers,14
206,honked bicyclists,1
206,decomposed pinecones,13
206,were green bananas,8
206,ran out of batteries phones,2
206,had the letter Z in them novels,14
206,sank balloons,2
206,ate the seeds butterflies,5
206,reflected the sunlight mirrors,15
206,froze berries,15
206,stuck stickers,15
206,stopped cars,15
206,stuck to the wall pieces of gum,2
206,beeped old cars,1
206,landed flat coins,15
206,lit up flashlights,13
206,exploded candles,0
206,broke boxes,14
206,melted crayons,13
206,laughed lawyers,11
206,blew away hats,11
206,ripped shirts,14
206,got stained white carpets,15
207,froze berries,10
207,ate the seeds birds,7
207,ripped shoes,4
207,blew away napkins,7
207,dissolved sugar cubes,10
207,lit up computers,11
207,rolled toy cars,12
207,had the letter Z in them love notes,9
207,landed flat pancakes,11
207,sank marbles,10
207,flashed phones,13
207,broke boxes,8
207,got stained white tablecloths,5
207,fell down shelves,11
207,exploded CDs,9
207,burnt rocks,12
207,beeped new cars,6
207,were green bananas,5
207,rhymed limericks,10
207,exploded candles,8
207,decomposed pinecones,12
207,ran out of batteries phones,5
207,honked taxi drivers,10
207,stuck sequins,11
207,melted ice cubes,8
207,laughed kids,5
207,popped balloons,5
207,stuck to the wall pieces of gum,9
207,reflected the sunlight mirrors,11
207,stopped cars,10
208,laughed comedians,10
208,were green clovers,15
208,froze berries,15
208,flashed webcams,6
208,stuck sequins,13
208,burnt matches,15
208,fell down card towers,15
208,stuck to the wall pieces of gum,5
208,rhymed songs,13
208,had the letter Z in them love notes,5
208,exploded fireworks,14
208,broke logs,0
208,decomposed banana peels,15
208,popped bubbles,15
208,sank marbles,15
208,ran out of batteries bike lights,13
208,landed flat pancakes,11
208,stopped bicycles,15
208,blew away napkins,13
208,reflected the sunlight phone screens,0
208,melted crayons,15
208,exploded balls of tin foil,0
208,got stained white tablecloths,15
208,beeped houses,0
208,dissolved oreos,0
208,honked bus drivers,5
208,rolled shopping carts,15
208,lit up cd-players,15
208,ate the seeds birds,11
208,ripped shirts,4
209,had the letter Z in them novels,1
209,popped balloons,14
209,beeped new cars,15
209,honked bicyclists,0
209,fell down block towers,0
209,got stained white shirts,15
209,flashed phones,15
209,broke sunglasses,15
209,ripped shirts,15
209,were green bananas,3
209,exploded eggs,15
209,ran out of batteries bike lights,13
209,stopped motorcycles,15
209,reflected the sunlight diamonds,15
209,decomposed banana peels,15
209,rolled toy cars,12
209,ate the seeds birds,15
209,stuck beads,15
209,dissolved sugar cubes,15
209,rhymed songs,8
209,blew away hats,12
209,stuck to the wall cakes,15
209,lit up computers,15
209,burnt rocks,14
209,sank balloons,0
209,exploded fireworks,13
209,froze berries,15
209,melted crayons,15
209,laughed kids,13
209,landed flat pancakes,15
210,burnt books,15
210,sank cups,12
210,dissolved carrots,2
210,honked bicyclists,8
210,ripped shoes,12
210,reflected the sunlight phone screens,7
210,were green bananas,5
210,had the letter Z in them novels,3
210,broke sunglasses,11
210,landed flat pancakes,8
210,decomposed soda cans,0
210,popped eggs,10
210,rolled toy cars,15
210,ate the seeds dogs,0
210,ran out of batteries bike lights,15
210,fell down shelves,3
210,laughed kids,11
210,froze bottles of hand soap,15
210,melted pencils,0
210,exploded fireworks,14
210,stuck stickers,15
210,got stained white tablecloths,15
210,rhymed songs,15
210,blew away napkins,15
210,exploded balls of tin foil,11
210,stuck to the wall baseballs,0
210,flashed cameras,10
210,stopped motorcycles,15
210,lit up computers,15
210,beeped new cars,4
211,sank marbles,15
211,lit up flashlights,11
211,honked taxi drivers,5
211,broke logs,5
211,burnt matches,10
211,fell down card towers,12
211,ran out of batteries bike lights,6
211,beeped old cars,10
211,popped eggs,11
211,dissolved oreos,11
211,ripped shoes,5
211,reflected the sunlight diamonds,15
211,flashed phones,15
211,exploded fireworks,13
211,ate the seeds dogs,12
211,blew away hats,11
211,were green clovers,6
211,stuck to the wall pieces of gum,9
211,decomposed banana peels,11
211,exploded balls of tin foil,12
211,got stained white shirts,10
211,landed flat coins,12
211,rolled toy cars,9
211,froze chocolate bars,5
211,laughed lawyers,8
211,had the letter Z in them love notes,12
211,stuck sequins,5
211,melted pencils,4
211,rhymed limericks,5
211,stopped motorcycles,7
212,sank balloons,0
212,ran out of batteries bike lights,0
212,rolled shopping carts,15
212,had the letter Z in them birthday cards,1
212,exploded CDs,15
212,decomposed banana peels,15
212,stopped bicycles,15
212,exploded fireworks,14
212,got stained white tablecloths,15
212,froze bottles of hand soap,15
212,popped bubbles,15
212,stuck sequins,15
212,stuck to the wall pieces of gum,13
212,were green clovers,15
212,ripped shoes,15
212,melted ice cubes,15
212,fell down block towers,15
212,dissolved sugar cubes,15
212,ate the seeds butterflies,0
212,burnt matches,15
212,reflected the sunlight diamonds,15
212,rhymed songs,10
212,landed flat pancakes,15
212,broke boxes,15
212,laughed lawyers,14
212,beeped new cars,15
212,blew away hats,15
212,lit up cd-players,15
212,honked taxi drivers,15
212,flashed webcams,15
213,stopped motorcycles,15
213,landed flat notebooks,13
213,were green clovers,15
213,decomposed banana peels,15
213,sank balloons,0
213,popped bubbles,15
213,burnt matches,15
213,stuck to the wall pieces of gum,6
213,blew away backpacks,2
213,rolled shopping carts,15
213,dissolved carrots,0
213,ran out of batteries bike lights,8
213,had the letter Z in them love notes,3
213,fell down card towers,15
213,lit up flashlights,12
213,melted pencils,0
213,ripped shoes,15
213,exploded gas tanks,15
213,flashed phones,9
213,honked bus drivers,10
213,laughed kids,11
213,rhymed songs,14
213,beeped new cars,13
213,ate the seeds birds,12
213,reflected the sunlight phone screens,15
213,broke sunglasses,15
213,exploded CDs,11
213,stuck stickers,15
213,froze bottles of hand soap,15
213,got stained white tablecloths,15
214,stuck to the wall pieces of gum,9
214,ran out of batteries phones,8
214,rhymed songs,8
214,popped eggs,6
214,ate the seeds butterflies,15
214,froze bottles of hand soap,0
214,dissolved sugar cubes,15
214,exploded CDs,15
214,exploded fireworks,15
214,broke sunglasses,15
214,had the letter Z in them birthday cards,1
214,rolled wheelchairs,15
214,sank balloons,0
214,beeped new cars,15
214,honked taxi drivers,13
214,stopped cars,15
214,stuck sequins,15
214,blew away hats,8
214,laughed comedians,8
214,fell down shelves,2
214,flashed webcams,15
214,ripped books,12
214,landed flat pancakes,13
214,were green clovers,15
214,burnt books,15
214,got stained white carpets,15
214,melted pencils,4
214,reflected the sunlight diamonds,15
214,decomposed pinecones,8
214,lit up computers,15
215,got stained white tablecloths,15
215,honked taxi drivers,2
215,blew away backpacks,0
215,melted ice cubes,15
215,landed flat notebooks,15
215,flashed cameras,15
215,stopped bicycles,0
215,had the letter Z in them novels,15
215,exploded eggs,0
215,beeped new cars,2
215,dissolved sugar cubes,15
215,popped bubbles,15
215,were green bananas,5
215,ran out of batteries phones,10
215,broke sunglasses,15
215,rhymed limericks,15
215,stuck stickers,15
215,sank marbles,15
215,exploded fireworks,15
215,lit up flashlights,10
215,laughed comedians,8
215,burnt books,15
215,fell down card towers,15
215,reflected the sunlight diamonds,15
215,stuck to the wall baseballs,0
215,rolled shopping carts,15
215,ripped shirts,12
215,froze bottles of hand soap,15
215,ate the seeds birds,15
215,decomposed pinecones,15
216,rhymed poems,12
216,melted crayons,15
216,decomposed soda cans,0
216,had the letter Z in them novels,15
216,flashed webcams,15
216,landed flat notebooks,15
216,sank balloons,0
216,broke logs,15
216,laughed comedians,11
216,lit up computers,15
216,beeped houses,0
216,ripped books,15
216,honked taxi drivers,13
216,froze chocolate bars,15
216,ate the seeds dogs,15
216,stopped bicycles,15
216,dissolved sugar cubes,15
216,were green strawberries,0
216,got stained white carpets,15
216,stuck sequins,10
216,exploded eggs,15
216,ran out of batteries phones,15
216,fell down shelves,3
216,popped bubbles,15
216,blew away napkins,15
216,reflected the sunlight diamonds,15
216,stuck to the wall cakes,0
216,burnt matches,15
216,rolled shopping carts,15
216,exploded gas tanks,15
217,lit up computers,15
217,rhymed poems,15
217,froze chocolate bars,15
217,landed flat coins,15
217,stuck stickers,15
217,sank balloons,0
217,honked bus drivers,15
217,stopped bicycles,15
217,had the letter Z in them birthday cards,8
217,got stained white carpets,15
217,exploded eggs,8
217,ate the seeds dogs,0
217,dissolved carrots,0
217,popped bubbles,15
217,ran out of batteries phones,8
217,reflected the sunlight phone screens,15
217,flashed webcams,8
217,broke logs,8
217,fell down shelves,8
217,were green bananas,8
217,blew away backpacks,0
217,exploded fireworks,15
217,laughed kids,15
217,rolled toy cars,15
217,decomposed pinecones,15
217,ripped shoes,15
217,stuck to the wall baseballs,0
217,beeped houses,0
217,melted pencils,0
217,burnt rocks,0
218,dissolved sugar cubes,13
218,sank balloons,0
218,burnt rocks,0
218,stuck beads,15
218,exploded CDs,5
218,rhymed songs,11
218,laughed kids,9
218,ate the seeds dogs,13
